,Country/Region,Days_since_start,iso_alpha,Confirmed,Deaths,Recovered,Suspected,Population,Rate,Death Rate
4751,Netherlands,65,NLD,7431,434,3,0.0,17134.873,129,101
4752,New Caledonia,65,NCL,14,0,0,0.0,285.491,108,0
4753,New Zealand,65,NZL,368,0,37,0.0,4822.233,112,0
4754,Nicaragua,65,NIC,2,1,0,0.0,6624.554,57,50
4755,Niger,65,NER,10,1,0,0.0,24206.636,60,37
4756,Nigeria,65,NGA,65,1,3,0.0,206139.587,57,15
4757,North Macedonia,65,MKD,201,3,3,0.0,2083.38,114,72
4758,Norway,65,NOR,3372,14,6,0.0,5421.242,133,78
4759,Oman,65,OMN,109,0,23,0.0,5106.622,99,0
4760,Pakistan,65,PAK,1201,9,21,0.0,220892.331,86,37
4761,Palestine,65,PSE,86,1,17,0.0,5101.416,97,52
4762,Panama,65,PAN,674,9,2,0.0,4314.768,119,76
4763,Papua New Guinea,65,PNG,1,0,0,0.0,8947.027,47,0
4764,Paraguay,65,PRY,41,3,0,0.0,7132.53,86,60
4765,Peru,65,PER,580,9,14,0.0,32971.846,97,56
4766,Philippines,65,PHL,707,45,28,0.0,109581.085,87,60
4767,Poland,65,POL,1221,16,7,0.0,37846.605,103,60
4768,Portugal,65,PRT,3544,60,43,0.0,10196.707,127,86
4769,Qatar,65,QAT,549,0,43,0.0,2881.06,121,0
4770,Reunion,65,REU,135,0,1,0.0,895.308,119,0
4771,Romania,65,ROU,1029,23,94,0.0,19237.682,108,70
4772,Russia,65,RUS,840,3,38,0.0,145934.46,86,30
4773,Rwanda,65,RWA,50,0,0,0.0,12952.209,82,0
4774,Saint Kitts and Nevis,65,KNA,2,0,0,0.0,53.192,105,0
4775,Saint Lucia,65,LCA,3,0,1,0.0,183.629,97,0
4776,Saint Martin,65,MAF,11,0,0,0.0,,0,0
4777,San Marino,65,SMR,208,21,4,0.0,33.938,156,133
4778,Saudi Arabia,65,SAU,1012,3,33,0.0,34813.867,102,44
4779,Senegal,65,SEN,105,0,9,0.0,16743.93,87,0
4780,Serbia,65,SRB,457,7,15,0.0,8737.37,108,66
4781,Seychelles,65,SYC,7,0,0,0.0,98.34,111,0
4782,Singapore,65,SGP,683,2,172,0.0,5850.343,116,58
4783,Sint Maarten,65,SXM,3,0,0,0.0,,0,0
4784,Slovakia,65,SVK,226,0,2,0.0,5459.643,106,0
4785,Slovenia,65,SVN,562,6,10,0.0,2078.932,125,79
4786,Somalia,65,SOM,2,0,0,0.0,15893.219,48,0
4787,South Africa,65,ZAF,927,0,12,0.0,59308.69,96,0
4788,South Korea,65,KOR,9332,139,4528,0.0,51269.183,121,79
4789,Spain,65,ESP,57786,4365,7015,0.0,46754.783,140,114
4790,Sri Lanka,65,LKA,106,0,7,0.0,21413.25,85,0
4791,St. Barth,65,BLM,3,0,0,0.0,,0,0
4792,St. Vincent Grenadines,65,VCT,1,0,0,0.0,110.947,91,0
4793,Sudan,65,SDN,3,1,0,0.0,43849.269,42,31
4794,Suriname,65,SUR,8,0,0,0.0,586.634,95,0
4795,Sweden,65,SWE,2840,77,16,0.0,10099.27,125,89
4796,Switzerland,65,CHE,11811,192,131,0.0,8654.618,141,100
4797,Syria,65,SYR,5,0,0,0.0,17500.657,56,0
4798,Taiwan,65,TWN,252,2,29,0.0,23816.775,92,44
4799,Tanzania,65,TZA,13,0,0,0.0,59734.213,53,0
4800,Thailand,65,THA,1045,4,88,0.0,69799.978,96,40
4801,Timor-Leste,65,TLS,1,0,0,0.0,1318.442,66,0
4802,Togo,65,TGO,24,0,1,0.0,8278.737,79,0
4803,Trinidad and Tobago,65,TTO,65,1,0,0.0,1399.491,107,65
4804,Tunisia,65,TUN,197,5,2,0.0,11818.618,97,60
4805,Turkey,65,TUR,3629,75,26,0.0,84339.067,106,67
4806,Turks and Caicos,65,TCA,2,0,0,0.0,38.718,108,0
4807,UK,65,GBR,11658,578,135,0.0,67886.004,120,90
4808,US,65,USA,85869,1299,1868,0.0,331002.647,124,82
4809,Uganda,65,UGA,14,0,0,0.0,45741,57,0
4810,Ukraine,65,UKR,196,5,1,0.0,43733.759,84,47
4811,United Arab Emirates,65,ARE,333,2,52,0.0,9890.4,104,53
4812,Uruguay,65,URY,238,0,0,0.0,3473.727,111,0
4813,Uzbekistan,65,UZB,75,0,0,0.0,33469.199,77,0
4814,Vatican City,65,VAT,4,0,0,0.0,0.809,154,0
4815,Venezuela,65,VEN,107,1,15,0.0,28435.943,82,35
4816,Vietnam,65,VNM,153,0,20,0.0,97338.583,73,0
4817,Zambia,65,ZMB,16,0,0,0.0,18383.956,67,0
4818,Zimbabwe,65,ZWE,3,1,0,0.0,14862.927,53,42
4819,Afghanistan,66,AFG,110,4,2,0.0,38928.341,79,46
4820,Albania,66,ALB,186,8,31,0.0,2877.8,110,79
4821,Algeria,66,DZA,409,26,29,0.0,43851.043,91,63
4822,Andorra,66,AND,267,3,1,0.0,77.265,150,105
4823,Angola,66,AGO,4,0,0,0.0,32866.268,48,0
4824,Anguilla,66,AIA,2,0,0,0.0,15.002,118,0
4825,Antigua and Barbuda,66,ATG,7,0,0,0.0,97.928,111,0
4826,Argentina,66,ARG,690,17,72,0.0,45195.777,96,59
4827,Armenia,66,ARM,329,1,28,0.0,2963.234,116,58
4828,Artania Cruise,66,,7,0,0,0.0,26.221,124,0
4829,Artania Cruise,66,,7,0,0,0.0,164.1,106,0
4830,Artania Cruise,66,,7,0,0,0.0,9.885,134,0
4831,Artania Cruise,66,,7,0,0,0.0,38.659,121,0
4832,Artania Cruise,66,,7,0,0,0.0,42.882,120,0
4833,Artania Cruise,66,,7,0,0,0.0,173.859,106,0
4834,Artania Cruise,66,,7,0,0,0.0,85.032,113,0
4835,Aruba,66,ABW,33,0,1,0.0,106.766,126,0
4836,Australia,66,AUS,3582,14,218,0.0,25499.881,118,63
4837,Austria,66,AUT,7697,58,225,0.0,9006.4,136,87
4838,Azerbaijan,66,AZE,165,3,15,0.0,10139.175,96,56
4839,Bahamas,66,BHS,10,0,1,0.0,393.248,101,0
4840,Bahrain,66,BHR,466,4,227,0.0,1701.583,125,77
4841,Bangladesh,66,BGD,48,5,11,0.0,164689.383,56,34
4842,Barbados,66,BRB,26,0,0,0.0,287.371,114,0
4843,Belarus,66,BLR,94,0,32,0.0,9449.321,92,0
4844,Belgium,66,BEL,7284,289,858,0.0,11589.616,133,101
4845,Belize,66,BLZ,2,0,0,0.0,397.621,85,0
4846,Benin,66,BEN,6,0,0,0.0,12123.198,62,0
4847,Bermuda,66,BMU,17,0,2,0.0,62.273,125,0
4848,Bhutan,66,BTN,3,0,0,0.0,771.612,82,0
4849,Bolivia,66,BOL,74,0,0,0.0,11673.029,87,0
4850,Bosnia and Herzegovina,66,BIH,237,4,5,0.0,3280.815,111,71
4851,Brazil,66,BRA,3477,93,6,0.0,212559.409,97,60
4852,British Virgin Islands,66,VGB,2,0,0,0.0,30.237,110,0
4853,Brunei,66,BRN,115,1,11,0.0,437.483,124,77
4854,Bulgaria,66,BGR,293,3,9,0.0,6948.445,106,60
4855,Burkina Faso,66,BFA,180,9,12,0.0,20903.278,90,60
4856,CAR,66,CAF,3,0,0,0.0,4829.764,64,0
4857,Cabo Verde,66,CPV,5,1,0,0.0,555.988,91,74
4858,Cambodia,66,KHM,99,0,13,0.0,16718.971,86,0
4859,Cameroon,66,CMR,91,2,2,0.0,26545.864,81,43
4860,Canada,66,CAN,4747,55,354,0.0,37742.157,117,72
4861,Cayman Islands,66,CYM,8,1,0,0.0,65.72,117,96
4862,Chad,66,TCD,3,0,0,0.0,16425.859,52,0
4863,Channel Islands,66,GGY,88,1,0,0.0,,0,0
4864,Chile,66,CHL,1610,5,43,0.0,19116.209,113,55
4865,China,66,CHN,81394,3295,74971,0.0,1439323.774,109,77
4866,Colombia,66,COL,539,6,10,0.0,50882.884,92,47
4867,Congo,66,COG,4,0,0,0.0,5518.092,65,0
4868,Costa Rica,66,CRI,263,2,3,0.0,5094.114,108,59
4869,Croatia,66,HRV,586,3,37,0.0,4105.268,118,65
4870,Cuba,66,CUB,80,2,4,0.0,11326.616,88,51
4871,Curacao,66,CUW,8,1,2,0.0,,0,0
4872,Cyprus,66,CYP,162,5,15,0.0,1207.361,118,83
4873,Czechia,66,CZE,2279,9,11,0.0,10708.982,122,67
4874,DRC,66,COD,51,3,2,0.0,89561.404,63,35
4875,Denmark,66,DNK,2046,52,1,0.0,5792.203,127,91
4876,Djibouti,66,DJI,12,0,0,0.0,988.002,94,0
4877,Dominica,66,DMA,11,0,0,0.0,71.991,119,0
4878,Dominican Republic,66,DOM,581,20,3,0.0,10847.904,108,75
4879,Ecuador,66,ECU,1627,41,3,0.0,17643.06,114,77
4880,Egypt,66,EGY,536,30,116,0.0,102334.403,85,56
4881,El Salvador,66,SLV,19,0,0,0.0,6486.201,79,0
4882,Equatorial Guinea,66,GNQ,12,0,0,0.0,1402.985,90,0
4883,Eritrea,66,ERI,6,0,0,0.0,3546.427,74,0
4884,Estonia,66,EST,575,1,11,0.0,1326.539,129,66
4885,Eswatini,66,SWZ,9,0,0,0.0,1160.164,89,0
4886,Ethiopia,66,ETH,16,0,0,0.0,114963.583,49,0
4887,Faeroe Islands,66,FRO,144,0,54,0.0,48.865,148,0
4888,Fiji,66,FJI,5,0,0,0.0,896.444,86,0
4889,Finland,66,FIN,1041,7,10,0.0,5540.718,121,71
4890,France,66,FRA,32964,1995,5700,0.0,65273.512,131,103
4891,French Guiana,66,GUF,28,0,6,0.0,298.682,114,0
4892,French Polynesia,66,PYF,30,0,0,0.0,280.904,115,0
4893,Gabon,66,GAB,7,1,0,0.0,2225.728,80,61
4894,Gambia,66,GMB,3,1,0,0.0,2416.664,71,60
4895,Georgia,66,GEO,83,0,14,0.0,3989.175,99,0
4896,Germany,66,DEU,50871,351,6658,0.0,83783.945,133,83
4897,Ghana,66,GHA,137,4,2,0.0,31072.945,83,48
4898,Gibraltar,66,GIB,55,0,14,0.0,33.691,143,0
4899,Greece,66,GRC,966,28,52,0.0,10423.056,114,78
4900,Greenland,66,GRL,10,0,2,0.0,56.772,120,0
4901,Grenada,66,GRD,7,0,0,0.0,112.519,110,0
4902,Guadeloupe,66,GLP,73,1,0,0.0,400.127,121,78
4903,Guatemala,66,GTM,32,1,4,0.0,17915.567,74,40
4904,Guinea,66,GIN,8,0,0,0.0,13132.792,64,0
4905,Guinea-Bissau,66,GNB,2,0,0,0.0,1967.998,69,0
4906,Guyana,66,GUY,5,1,0,0.0,786.559,87,71
4907,Haiti,66,HTI,8,0,0,0.0,11402.533,65,0
4908,Honduras,66,HND,95,1,3,0.0,9904.608,91,46
4909,Hong Kong,66,HKG,519,4,111,0.0,7496.988,111,62
4910,Hungary,66,HUN,300,10,34,0.0,9660.35,103,69
4911,Iceland,66,ISL,890,2,97,0.0,341.25,147,86
4912,India,66,IND,887,20,73,0.0,1380004.385,64,26
4913,Indonesia,66,IDN,1046,87,46,0.0,273523.621,82,57
4914,Iran,66,IRN,32332,2378,11133,0.0,83992.953,128,102
4915,Iraq,66,IRQ,458,40,122,0.0,40222.503,93,69
4916,Ireland,66,IRL,2121,22,5,0.0,4937.796,129,84
4917,Isle of Man,66,IMN,29,0,0,0.0,,0,0
4918,Israel,66,ISR,3035,12,79,0.0,8655.541,127,72
4919,Italy,66,ITA,86498,9134,10950,0.0,60461.828,141,119
4920,Ivory Coast,66,CIV,101,0,3,0.0,26378.275,82,0
4921,Jamaica,66,JAM,30,1,2,0.0,2961.161,92,58
4922,Japan,66,JPN,2211,59,969,0.0,126476.458,97,61
4923,Jordan,66,JOR,235,1,18,0.0,10203.14,100,45
4924,Kazakhstan,66,KAZ,150,1,3,0.0,18776.707,89,39
4925,Kenya,66,KEN,31,1,1,0.0,53771.3,63,29
4926,Kuwait,66,KWT,225,0,57,0.0,4270.563,108,0
4927,Kyrgyzstan,66,KGZ,58,0,0,0.0,6524.191,90,0
4928,Laos,66,LAO,6,0,0,0.0,7275.556,67,0
4929,Latvia,66,LVA,280,0,1,0.0,1886.202,119,0
4930,Lebanon,66,LBN,391,8,27,0.0,6825.442,109,70
4931,Liberia,66,LBR,3,0,0,0.0,5057.677,63,0
4932,Libya,66,LBY,1,0,0,0.0,6871.287,49,0
4933,Liechtenstein,66,LIE,56,0,0,0.0,38.137,141,0
4934,Lithuania,66,LTU,358,5,1,0.0,2722.291,117,75
4935,Luxembourg,66,LUX,1605,15,40,0.0,625.976,147,100
4936,MS Zaandam,66,,2,0,0,0.0,26.221,112,0
4937,MS Zaandam,66,,2,0,0,0.0,164.1,94,0
4938,MS Zaandam,66,,2,0,0,0.0,9.885,122,0
4939,MS Zaandam,66,,2,0,0,0.0,38.659,108,0
4940,MS Zaandam,66,,2,0,0,0.0,42.882,107,0
4941,MS Zaandam,66,,2,0,0,0.0,173.859,93,0
4942,MS Zaandam,66,,2,0,0,0.0,85.032,100,0
4943,Macau,66,MAC,34,0,10,0.0,649.342,108,0
4944,Madagascar,66,MDG,26,0,0,0.0,27691.019,68,0
4945,Malaysia,66,MYS,2161,26,259,0.0,32365.998,111,66
4946,Maldives,66,MDV,16,0,9,0.0,540.542,102,0
4947,Mali,66,MLI,11,0,0,0.0,20250.834,62,0
4948,Malta,66,MLT,139,0,2,0.0,441.539,126,0
4949,Martinique,66,MTQ,93,1,0,0.0,375.265,124,78
4950,Mauritania,66,MRT,5,0,0,0.0,4649.66,69,0
4951,Mauritius,66,MUS,94,2,0,0.0,1271.767,112,73
4952,Mayotte,66,MYT,50,0,0,0.0,272.813,121,0
4953,Mexico,66,MEX,717,12,4,0.0,128932.753,86,45
4954,Moldova,66,MDA,199,2,2,0.0,4033.963,108,62
4955,Monaco,66,MCO,42,0,1,0.0,39.244,138,0
4956,Mongolia,66,MNG,12,0,0,0.0,3278.292,82,0
4957,Montenegro,66,MNE,82,1,0,0.0,628.062,117,73
4958,Montserrat,66,MSR,5,0,0,0.0,4.999,138,0
4959,Morocco,66,MAR,345,23,11,0.0,36910.558,91,64
4960,Mozambique,66,MOZ,7,0,0,0.0,31255.435,54,0
4961,Myanmar,66,MMR,8,0,0,0.0,54409.794,49,0
4962,Namibia,66,NAM,8,0,2,0.0,2540.916,80,0
4963,Nepal,66,NPL,4,0,1,0.0,29136.808,49,0
4964,Netherlands,66,NLD,8603,546,3,0.0,17134.873,131,103
4965,New Caledonia,66,NCL,15,0,0,0.0,285.491,108,0
4966,New Zealand,66,NZL,451,0,50,0.0,4822.233,114,0
4967,Nicaragua,66,NIC,4,1,0,0.0,6624.554,64,50
4968,Niger,66,NER,10,1,0,0.0,24206.636,60,37
4969,Nigeria,66,NGA,70,1,3,0.0,206139.587,58,15
4970,North Macedonia,66,MKD,219,3,3,0.0,2083.38,115,72
4971,Norway,66,NOR,3771,19,7,0.0,5421.242,134,81
4972,Oman,66,OMN,131,0,23,0.0,5106.622,101,0
4973,Pakistan,66,PAK,1373,11,23,0.0,220892.331,87,39
4974,Palestine,66,PSE,91,1,17,0.0,5101.416,97,52
4975,Panama,66,PAN,786,14,2,0.0,4314.768,121,80
4976,Papua New Guinea,66,PNG,1,0,0,0.0,8947.027,47,0
4977,Paraguay,66,PRY,56,3,1,0.0,7132.53,89,60
4978,Peru,66,PER,635,11,16,0.0,32971.846,98,58
4979,Philippines,66,PHL,803,54,31,0.0,109581.085,88,62
4980,Poland,66,POL,1389,16,7,0.0,37846.605,105,60
4981,Portugal,66,PRT,4268,76,43,0.0,10196.707,129,89
4982,Qatar,66,QAT,562,0,43,0.0,2881.06,121,0
4983,Reunion,66,REU,145,0,1,0.0,895.308,119,0
4984,Romania,66,ROU,1292,26,115,0.0,19237.682,111,72
4985,Russia,66,RUS,1036,4,45,0.0,145934.46,88,33
4986,Rwanda,66,RWA,54,0,0,0.0,12952.209,83,0
4987,Saint Kitts and Nevis,66,KNA,2,0,0,0.0,53.192,105,0
4988,Saint Lucia,66,LCA,3,0,1,0.0,183.629,97,0
4989,Saint Martin,66,MAF,11,0,0,0.0,,0,0
4990,San Marino,66,SMR,223,21,6,0.0,33.938,156,133
4991,Saudi Arabia,66,SAU,1104,3,35,0.0,34813.867,103,44
4992,Senegal,66,SEN,119,0,11,0.0,16743.93,88,0
4993,Serbia,66,SRB,528,8,42,0.0,8737.37,110,68
4994,Seychelles,66,SYC,7,0,0,0.0,98.34,111,0
4995,Singapore,66,SGP,732,2,183,0.0,5850.343,117,58
4996,Sint Maarten,66,SXM,3,0,0,0.0,,0,0
4997,Slovakia,66,SVK,269,0,2,0.0,5459.643,108,0
4998,Slovenia,66,SVN,632,9,10,0.0,2078.932,126,83
4999,Somalia,66,SOM,3,0,0,0.0,15893.219,52,0
5000,South Africa,66,ZAF,1170,1,31,0.0,59308.69,98,28
5001,South Korea,66,KOR,9478,144,4811,0.0,51269.183,121,79
5002,Spain,66,ESP,65719,5138,9357,0.0,46754.783,141,116
5003,Sri Lanka,66,LKA,106,0,7,0.0,21413.25,85,0
5004,St. Barth,66,BLM,5,0,0,0.0,,0,0
5005,St. Vincent Grenadines,66,VCT,1,0,0,0.0,110.947,91,0
5006,Sudan,66,SDN,5,1,0,0.0,43849.269,47,31
5007,Suriname,66,SUR,8,0,0,0.0,586.634,95,0
5008,Sweden,66,SWE,3069,105,16,0.0,10099.27,126,92
5009,Switzerland,66,CHE,12928,231,1530,0.0,8654.618,142,101
5010,Syria,66,SYR,5,0,0,0.0,17500.657,56,0
5011,Taiwan,66,TWN,267,2,30,0.0,23816.775,93,44
5012,Tanzania,66,TZA,13,0,1,0.0,59734.213,53,0
5013,Thailand,66,THA,1136,5,97,0.0,69799.978,96,42
5014,Timor-Leste,66,TLS,1,0,0,0.0,1318.442,66,0
5015,Togo,66,TGO,25,1,1,0.0,8278.737,80,47
5016,Trinidad and Tobago,66,TTO,66,2,1,0.0,1399.491,107,72
5017,Tunisia,66,TUN,227,7,2,0.0,11818.618,98,63
5018,Turkey,66,TUR,5698,92,42,0.0,84339.067,111,69
5019,Turks and Caicos,66,TCA,2,0,0,0.0,38.718,108,0
5020,UK,66,GBR,14543,759,135,0.0,67886.004,122,93
5021,US,66,USA,104692,1712,2522,0.0,331002.647,126,85
5022,Uganda,66,UGA,23,0,0,0.0,45741,62,0
5023,Ukraine,66,UKR,310,5,5,0.0,43733.759,88,47
5024,United Arab Emirates,66,ARE,405,2,52,0.0,9890.4,106,53
5025,Uruguay,66,URY,274,0,0,0.0,3473.727,112,0
5026,Uzbekistan,66,UZB,88,1,5,0.0,33469.199,78,33
5027,Vatican City,66,VAT,4,0,0,0.0,0.809,154,0
5028,Venezuela,66,VEN,113,2,31,0.0,28435.943,82,42
5029,Vietnam,66,VNM,169,0,20,0.0,97338.583,74,0
5030,Zambia,66,ZMB,22,0,0,0.0,18383.956,70,0
5031,Zimbabwe,66,ZWE,5,1,0,0.0,14862.927,58,42
5032,Afghanistan,67,AFG,110,4,2,0.0,38928.341,79,46
5033,Albania,67,ALB,197,10,31,0.0,2877.8,111,81
5034,Algeria,67,DZA,454,29,31,0.0,43851.043,92,64
5035,Andorra,67,AND,308,3,1,0.0,77.265,151,105
5036,Angola,67,AGO,5,0,0,0.0,32866.268,50,0
5037,Anguilla,67,AIA,2,0,0,0.0,15.002,118,0
5038,Antigua and Barbuda,67,ATG,7,0,0,0.0,97.928,111,0
5039,Argentina,67,ARG,745,19,72,0.0,45195.777,97,60
5040,Armenia,67,ARM,407,1,30,0.0,2963.234,118,58
5041,Artania Cruise,67,,9,0,0,0.0,26.221,127,0
5042,Artania Cruise,67,,9,0,0,0.0,164.1,109,0
5043,Artania Cruise,67,,9,0,0,0.0,9.885,137,0
5044,Artania Cruise,67,,9,0,0,0.0,38.659,123,0
5045,Artania Cruise,67,,9,0,0,0.0,42.882,122,0
5046,Artania Cruise,67,,9,0,0,0.0,173.859,108,0
5047,Artania Cruise,67,,9,0,0,0.0,85.032,115,0
5048,Aruba,67,ABW,46,0,1,0.0,106.766,129,0
5049,Australia,67,AUS,3968,16,240,0.0,25499.881,119,64
5050,Austria,67,AUT,8271,68,225,0.0,9006.4,137,89
5051,Azerbaijan,67,AZE,182,4,15,0.0,10139.175,97,59
5052,Bahamas,67,BHS,10,0,1,0.0,393.248,101,0
5053,Bahrain,67,BHR,476,4,265,0.0,1701.583,125,77
5054,Bangladesh,67,BGD,48,5,15,0.0,164689.383,56,34
5055,Barbados,67,BRB,26,0,0,0.0,287.371,114,0
5056,Belarus,67,BLR,94,0,32,0.0,9449.321,92,0
5057,Belgium,67,BEL,9134,353,1063,0.0,11589.616,135,103
5058,Belize,67,BLZ,2,0,0,0.0,397.621,85,0
5059,Benin,67,BEN,6,0,0,0.0,12123.198,62,0
5060,Bermuda,67,BMU,17,0,2,0.0,62.273,125,0
5061,Bhutan,67,BTN,3,0,0,0.0,771.612,82,0
5062,Bolivia,67,BOL,81,0,0,0.0,11673.029,88,0
5063,Bosnia and Herzegovina,67,BIH,278,6,8,0.0,3280.815,113,75
5064,Brazil,67,BRA,3904,114,6,0.0,212559.409,98,62
5065,British Virgin Islands,67,VGB,2,0,0,0.0,30.237,110,0
5066,Brunei,67,BRN,120,1,25,0.0,437.483,125,77
5067,Bulgaria,67,BGR,331,7,11,0.0,6948.445,107,69
5068,Burkina Faso,67,BFA,207,11,21,0.0,20903.278,92,62
5069,CAR,67,CAF,3,0,0,0.0,4829.764,64,0
5070,Cabo Verde,67,CPV,6,1,0,0.0,555.988,92,74
5071,Cambodia,67,KHM,103,0,21,0.0,16718.971,87,0
5072,Cameroon,67,CMR,91,2,2,0.0,26545.864,81,43
5073,Canada,67,CAN,5642,60,396,0.0,37742.157,119,73
5074,Cayman Islands,67,CYM,8,1,0,0.0,65.72,117,96
5075,Chad,67,TCD,3,0,0,0.0,16425.859,52,0
5076,Channel Islands,67,GGY,97,1,0,0.0,,0,0
5077,Chile,67,CHL,1909,6,61,0.0,19116.209,115,57
5078,China,67,CHN,81400,3295,74972,0.0,1439323.774,109,77
5079,Colombia,67,COL,608,6,10,0.0,50882.884,93,47
5080,Congo,67,COG,4,0,0,0.0,5518.092,65,0
5081,Costa Rica,67,CRI,295,2,3,0.0,5094.114,109,59
5082,Croatia,67,HRV,657,5,45,0.0,4105.268,119,71
5083,Cuba,67,CUB,119,3,4,0.0,11326.616,92,55
5084,Curacao,67,CUW,8,1,2,0.0,,0,0
5085,Cyprus,67,CYP,179,5,15,0.0,1207.361,119,83
5086,Czechia,67,CZE,2631,11,11,0.0,10708.982,124,69
5087,DRC,67,COD,65,6,2,0.0,89561.404,65,42
5088,Denmark,67,DNK,2201,65,1,0.0,5792.203,128,93
5089,Djibouti,67,DJI,14,0,0,0.0,988.002,95,0
5090,Dominica,67,DMA,11,0,0,0.0,71.991,119,0
5091,Dominican Republic,67,DOM,719,28,3,0.0,10847.904,111,78
5092,Ecuador,67,ECU,1823,48,3,0.0,17643.06,115,79
5093,Egypt,67,EGY,576,36,121,0.0,102334.403,86,58
5094,El Salvador,67,SLV,19,0,0,0.0,6486.201,79,0
5095,Equatorial Guinea,67,GNQ,12,0,0,0.0,1402.985,90,0
5096,Eritrea,67,ERI,6,0,0,0.0,3546.427,74,0
5097,Estonia,67,EST,645,1,20,0.0,1326.539,130,66
5098,Eswatini,67,SWZ,9,0,0,0.0,1160.164,89,0
5099,Ethiopia,67,ETH,16,0,1,0.0,114963.583,49,0
5100,Faeroe Islands,67,FRO,155,0,54,0.0,48.865,149,0
5101,Fiji,67,FJI,5,0,0,0.0,896.444,86,0
5102,Finland,67,FIN,1167,9,10,0.0,5540.718,122,73
5103,France,67,FRA,37575,2314,5700,0.0,65273.512,132,104
5104,French Guiana,67,GUF,28,0,6,0.0,298.682,114,0
5105,French Polynesia,67,PYF,30,0,0,0.0,280.904,115,0
5106,Gabon,67,GAB,7,1,0,0.0,2225.728,80,61
5107,Gambia,67,GMB,3,1,0,0.0,2416.664,71,60
5108,Georgia,67,GEO,90,0,14,0.0,3989.175,100,0
5109,Germany,67,DEU,57695,433,8481,0.0,83783.945,134,85
5110,Ghana,67,GHA,141,5,2,0.0,31072.945,84,50
5111,Gibraltar,67,GIB,56,0,14,0.0,33.691,143,0
5112,Greece,67,GRC,1061,32,52,0.0,10423.056,115,80
5113,Greenland,67,GRL,10,0,2,0.0,56.772,120,0
5114,Grenada,67,GRD,7,0,0,0.0,112.519,110,0
5115,Guadeloupe,67,GLP,102,2,17,0.0,400.127,124,85
5116,Guatemala,67,GTM,34,1,10,0.0,17915.567,75,40
5117,Guinea,67,GIN,8,0,0,0.0,13132.792,64,0
5118,Guinea-Bissau,67,GNB,2,0,0,0.0,1967.998,69,0
5119,Guyana,67,GUY,8,1,0,0.0,786.559,92,71
5120,Haiti,67,HTI,15,0,1,0.0,11402.533,71,0
5121,Honduras,67,HND,95,1,3,0.0,9904.608,91,46
5122,Hong Kong,67,HKG,560,4,112,0.0,7496.988,112,62
5123,Hungary,67,HUN,343,11,34,0.0,9660.35,104,70
5124,Iceland,67,ISL,963,2,114,0.0,341.25,148,86
5125,India,67,IND,987,24,84,0.0,1380004.385,65,28
5126,Indonesia,67,IDN,1155,102,59,0.0,273523.621,83,59
5127,Iran,67,IRN,35408,2517,11679,0.0,83992.953,129,103
5128,Iraq,67,IRQ,506,42,131,0.0,40222.503,94,69
5129,Ireland,67,IRL,2415,36,5,0.0,4937.796,131,88
5130,Isle of Man,67,IMN,32,0,0,0.0,,0,0
5131,Israel,67,ISR,3619,12,89,0.0,8655.541,129,72
5132,Italy,67,ITA,92472,10023,12384,0.0,60461.828,142,120
5133,Ivory Coast,67,CIV,101,0,3,0.0,26378.275,82,0
5134,Jamaica,67,JAM,32,1,2,0.0,2961.161,92,58
5135,Japan,67,JPN,2405,62,1001,0.0,126476.458,98,61
5136,Jordan,67,JOR,246,1,18,0.0,10203.14,100,45
5137,Kazakhstan,67,KAZ,228,1,16,0.0,18776.707,94,39
5138,Kenya,67,KEN,38,1,1,0.0,53771.3,65,29
5139,Kuwait,67,KWT,235,0,64,0.0,4270.563,109,0
5140,Kyrgyzstan,67,KGZ,58,0,0,0.0,6524.191,90,0
5141,Laos,67,LAO,8,0,0,0.0,7275.556,70,0
5142,Latvia,67,LVA,305,0,1,0.0,1886.202,119,0
5143,Lebanon,67,LBN,412,8,30,0.0,6825.442,110,70
5144,Liberia,67,LBR,3,0,0,0.0,5057.677,63,0
5145,Libya,67,LBY,3,0,0,0.0,6871.287,60,0
5146,Liechtenstein,67,LIE,56,0,0,0.0,38.137,141,0
5147,Lithuania,67,LTU,394,7,1,0.0,2722.291,118,78
5148,Luxembourg,67,LUX,1831,18,40,0.0,625.976,148,102
5149,MS Zaandam,67,,2,0,0,0.0,26.221,112,0
5150,MS Zaandam,67,,2,0,0,0.0,164.1,94,0
5151,MS Zaandam,67,,2,0,0,0.0,9.885,122,0
5152,MS Zaandam,67,,2,0,0,0.0,38.659,108,0
5153,MS Zaandam,67,,2,0,0,0.0,42.882,107,0
5154,MS Zaandam,67,,2,0,0,0.0,173.859,93,0
5155,MS Zaandam,67,,2,0,0,0.0,85.032,100,0
5156,Macau,67,MAC,34,0,10,0.0,649.342,108,0
5157,Madagascar,67,MDG,26,0,0,0.0,27691.019,68,0
5158,Malaysia,67,MYS,2320,27,320,0.0,32365.998,111,67
5159,Maldives,67,MDV,16,0,9,0.0,540.542,102,0
5160,Mali,67,MLI,18,1,0,0.0,20250.834,67,38
5161,Malta,67,MLT,149,0,2,0.0,441.539,127,0
5162,Martinique,67,MTQ,93,1,0,0.0,375.265,124,78
5163,Mauritania,67,MRT,5,0,0,0.0,4649.66,69,0
5164,Mauritius,67,MUS,102,2,0,0.0,1271.767,112,73
5165,Mayotte,67,MYT,63,0,0,0.0,272.813,123,0
